coil,phase,record_kind,point_group,point_group_raw,feature,feature_raw,axis,value,uncertainty,units,is_formula
2,FAT supplier,fiducial,Fiducial,Fiducial,P11-OIS,P11-OIS,x,7541.87,0.187,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P11-OIS,P11-OIS,y,-1367.74,0.187,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P11-OIS,P11-OIS,z,-6353.66,0.187,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P11-SCC,P11-SCC,x,11191.38,0.246,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P11-SCC,P11-SCC,y,374.87,0.246,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P11-SCC,P11-SCC,z,-2348.52,0.246,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P12-IOIS,P12-IOIS,x,10046.17,0.525,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P12-IOIS,P12-IOIS,y,-1322.6,0.525,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P12-IOIS,P12-IOIS,z,-3030.49,0.525,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P12-SCC,P12-SCC,x,10639.03,0.22,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P12-SCC,P12-SCC,y,708.0,0.22,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P12-SCC,P12-SCC,z,-2956.33,0.22,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P1-IOIS,P1-IOIS,x,9468.58,0.262,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P1-IOIS,P1-IOIS,y,1219.75,0.262,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P1-IOIS,P1-IOIS,z,3928.84,0.262,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF2,P1-PF2,x,7718.78,0.256,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF2,P1-PF2,y,-0.25,0.256,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF2,P1-PF2,z,7005.85,0.256,mm,false
