coil,phase,record_kind,point_group,point_group_raw,feature,feature_raw,axis,value,uncertainty,units,is_formula
16,FAT supplier,fiducial,Fiducial,Fiducial,P11-OIS,P11-OIS,z,-6358.34,0.08,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P12-IOIS,P12-IOIS,x,10040.47,0.206,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P12-IOIS,P12-IOIS,y,-1320.79,0.206,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P12-IOIS,P12-IOIS,z,-3031.48,0.206,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P15-SCC,P15-SCC,x,11189.33,0.064,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P15-SCC,P15-SCC,y,-374.58,0.064,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P15-SCC,P15-SCC,z,3253.13,0.064,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P2-OIS,P2-OIS,x,7538.35,0.076,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P2-OIS,P2-OIS,y,1368.88,0.076,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P2-OIS,P2-OIS,z,6355.9,0.076,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF2,P2-PF2,x,9001.79,0.044,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF2,P2-PF2,y,301.42,0.044,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF2,P2-PF2,z,7006.46,0.044,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF5,P2-PF5,x,9205.82,0.053,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF5,P2-PF5,y,315.16,0.053,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF5,P2-PF5,z,-7404.03,0.053,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P22-SCC,P22-SCC,x,11189.34,0.086,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P22-SCC,P22-SCC,y,-377.23,0.086,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P22-SCC,P22-SCC,z,-1909.98,0.086,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P23-SCC,P23-SCC,x,11189.63,0.094,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P23-SCC,P23-SCC,y,-376.05,0.094,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P23-SCC,P23-SCC,z,-2349.65,0.094,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P24-SCC,P24-SCC,x,10636.26,0.05,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P24-SCC,P24-SCC,y,-707.89,0.05,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P24-SCC,P24-SCC,z,-2957.7,0.05,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P3-OIS,P3-OIS,x,5987.82,0.067,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P3-OIS,P3-OIS,y,1093.14,0.067,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P3-OIS,P3-OIS,z,6119.07,0.067,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF2,P3-PF2,x,9001.59,0.051,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF2,P3-PF2,y,-298.22,0.051,mm,false
