angle_rad,retained_fraction,area_fraction,area_error,first_area_error,second_area_error,current_error,current_scaled_error,first_current_error,first_current_scaled_error,current_centroid_error_m,partition_area_error,partition_current_scaled_error,partition_first_current_scaled_error
1.1574288723751869,0.05,0.015768527210174098,1.734723475976807e-17,4.062707683857622e-18,9.071102002705384e-19,7.639755494892597e-11,6.07751170017521e-16,5.536637267048523e-12,1.835190591320235e-16,6.03216210204077e-15,0.0,2.315242552447699e-16,2.1450358180615274e-16
1.1574288723751869,0.15,0.09702688996832182,2.7755575615628914e-17,5.333569469867188e-18,9.670846358375167e-19,7.09405867382884e-11,5.643403721591267e-16,4.677767858866215e-12,1.5505071307566017e-16,7.816041058999314e-16,5.551115123125783e-17,3.472863828671549e-16,1.7399584961048869e-16
1.1574288723751869,0.3,0.2481705786313755,3.469446951953614e-17,6.314488766312914e-18,1.080808730132047e-18,5.093170329928398e-11,4.051674466783474e-16,2.2737367544323206e-12,7.536596850415688e-17,2.2301825219878386e-16,2.7755575615628914e-17,3.472863828671549e-16,1.6186146769545593e-16
1.1574288723751869,0.5,0.49999999999999983,2.7755575615628914e-17,4.670885906470169e-18,1.1742548019113733e-18,2.1827872842550278e-11,1.7364319143357744e-16,2.2737367544323206e-12,7.536596850415688e-17,5.721958498152797e-17,5.551115123125783e-17,3.472863828671549e-16,1.1460832231918032e-16
1.1574288723751869,0.7,0.7518294213686244,2.7755575615628914e-17,3.3871558665088805e-18,1.4551148406289605e-18,2.9103830456733704e-11,2.315242552447699e-16,4.290077928115626e-12,1.4220022497347764e-16,5.2845041577819695e-17,2.7755575615628914e-17,4.630485104895398e-16,1.0202280884539365e-16
1.1574288723751869,0.85,0.9029731100316781,5.551115123125783e-17,3.836298902887396e-18,1.4591484307385826e-18,5.820766091346741e-11,4.630485104895398e-16,4.480184655958063e-12,1.4850156026881114e-16,4.616613821149551e-17,5.551115123125783e-17,5.788106381119248e-16,1.0973450652446331e-16
1.1574288723751869,0.95,0.9842314727898257,2.7755575615628914e-17,4.620596947019919e-18,1.275459500657193e-18,2.9103830456733704e-11,2.315242552447699e-16,3.4838338570271113e-12,1.1547621431135026e-16,2.874178856619523e-17,5.551115123125783e-17,3.472863828671549e-16,8.011512345171548e-17
1.1574288723751869,0.99,0.9993692589115928,0.0,8.489963979496434e-18,7.002286218318329e-19,1.4551915228366852e-11,1.1576212762238496e-16,3.3321348378595237e-12,1.1044795258386179e-16,2.6773428154262035e-17,2.7755575615628914e-17,4.630485104895398e-16,1.647957513210618e-16
1.1574288723751869,0.9999,0.9999999369258913,5.551115123125783e-17,6.450185495294328e-18,4.918052683677837e-19,2.9103830456733704e-11,2.315242552447699e-16,3.712271306370825e-12,1.2304807133430921e-16,3.026147912882969e-17,2.7755575615628914e-17,0.0,2.7763563600255707e-16
1.1574288723751869,0.99999,0.9999999993692585,0.0,6.1584818036753425e-18,9.699444345961629e-19,2.9103830456733704e-11,2.315242552447699e-16,3.0716492088018404e-12,1.0181381687000768e-16,2.499221235210942e-17,5.551115123125783e-17,5.788106381119248e-16,1.867233696954265e-16
1.3227758541430708,1e-05,3.3018950503793263e-10,5.505714157152952e-21,1.2705510364690409e-21,2.911679795154492e-22,5.945030580290726e-11,4.729338908001826e-16,3.076414357834259e-12,1.0197176394598066e-16,3.3761753405556534e-07,5.551115123125783e-17,4.630485104895398e-16,4.5610423124967873e-17
1.3227758541430708,0.0001,3.3018950502434834e-08,1.6940658945086007e-20,3.388131814263832e-21,8.470846548080281e-22,5.370704748985933e-11,4.272456228732677e-16,3.052939690566331e-12,1.0119366550054213e-16,3.063191478157547e-09,2.7755575615628914e-17,1.1576212762238496e-16,2.2078538939172762e-16
1.3227758541430708,0.01,0.0003301895050238963,1.3010426069826053e-18,2.897050809196124e-19,6.31193644793614e-20,5.5855764458101476e-11,4.443389088083829e-16,3.0934808438121005e-12,1.0253745486960025e-16,3.090467288762026e-13,2.7755575615628914e-17,2.315242552447699e-16,1.4924079380016516e-16
1.3227758541430708,0.05,0.00825473762559741,5.204170427930421e-18,1.197540441072113e-18,2.926040842924821e-19,5.88897819397971e-11,4.684748602218391e-16,3.3103743015392775e-12,1.0972667124302571e-16,1.1326827753240135e-14,5.551115123125783e-17,4.630485104895398e-16,4.6611277307941895e-17
1.3227758541430708,0.15,0.07407129544570641,4.163336342344337e-17,6.4032212953076506e-18,1.2178436939737209e-18,6.730260793119669e-11,5.353998402535304e-16,5.7126928943039786e-12,1.8935465238302276e-16,9.93498412932028e-16,5.551115123125783e-17,3.472863828671549e-16,1.0422598457865148e-16
1.3227758541430708,0.3,0.2366314734055496,4.85722573273506e-17,7.337413799674976e-18,1.305552300251628e-18,6.184563972055912e-11,4.919890423951361e-16,3.637978807091713e-12,1.2058554960665102e-16,2.8066088919804617e-16,5.551115123125783e-17,4.630485104895398e-16,8.893503625081131e-17
1.3227758541430708,0.5,0.49999999999999983,2.7755575615628914e-17,4.949474949036157e-18,1.0520490129034691e-18,2.9103830456733704e-11,2.315242552447699e-16,4.547473508864641e-12,1.5073193700831375e-16,1.0315407380583415e-16,5.551115123125783e-17,2.315242552447699e-16,1.2274476557365196e-16
1.3227758541430708,0.7,0.7633685265944501,2.7755575615628914e-17,4.3853263937194714e-18,1.207316443613536e-18,2.9103830456733704e-11,2.315242552447699e-16,4.067383956680332e-12,1.3481874301232236e-16,5.1019748043878786e-17,5.551115123125783e-17,5.788106381119248e-16,2.2165796320937073e-16
1.3227758541430708,0.85,0.9259287045542934,5.551115123125783e-17,3.529906531158615e-18,1.5880184899737279e-18,5.820766091346741e-11,4.630485104895398e-16,5.109587858497487e-12,1.693639498337126e-16,5.0888712644706707e-17,8.326672684688674e-17,6.945727657343098e-16,1.5738004119842728e-16
1.3227758541430708,0.95,0.9917452623744023,0.0,8.08910202768429e-18,1.6130501014617969e-18,4.3655745685100555e-11,3.472863828671549e-16,1.8646027759651505e-12,6.180468948844444e-17,1.5345195611549584e-17,2.7755575615628914e-17,4.630485104895398e-16,9.106504622802082e-17
1.3227758541430708,0.99,0.9996698104949758,5.551115123125783e-17,1.4147244485469e-18,1.7346809554489998e-18,5.820766091346741e-11,4.630485104895398e-16,6.2051172727432115e-12,2.0567670027347697e-16,5.008075245729107e-17,8.326672684688674e-17,6.945727657343098e-16,1.7118042582103857e-16
1.3227758541430708,0.9999,0.9999999669810494,2.7755575615628914e-17,1.4129085152240004e-18,1.5317309149912813e-18,4.3655745685100555e-11,3.472863828671549e-16,6.489118819822732e-12,2.1509030174277762e-16,5.2157224297761193e-17,5.551115123125783e-17,5.788106381119248e-16,1.0120179181566895e-16
1.3227758541430708,0.99999,0.9999999996698106,5.551115123125783e-17,1.4129085217140868e-18,1.9979718934685686e-18,7.275957614183426e-11,5.788106381119248e-16,5.719829302950635e-12,1.895911979498076e-16,4.6317137111987767e-17,5.551115123125783e-17,5.788106381119248e-16,7.951466853850928e-17
1.4881228359109546,1e-05,2.722751295585136e-10,3.3881317890172014e-21,9.176195647724034e-22,2.1175823683759034e-22,5.56000733057142e-11,4.4230485683996084e-16,3.0959206866679185e-12,1.0261832664135141e-16,3.84337306169713e-07,5.551115123125783e-17,5.788106381119248e-16,4.3427493574438123e-17
1.4881228359109546,0.0001,2.7227512955206103e-08,1.0164395367051604e-20,3.388131789192547e-21,8.470329476049266e-22,6.427114656454291e-11,5.112842230236541e-16,3.0601715080787495e-12,1.0143337351854653e-16,4.4131413253479464e-09,2.7755575615628914e-17,4.630485104895398e-16,1.3508180422443925e-16
1.4881228359109546,0.01,0.00027227512955294887,3.469446951953614e-18,8.31845027863613e-19,1.8976664636177757e-19,6.582467904081568e-11,5.23642749166882e-16,3.194170816896609e-12,1.0587495527521168e-16,4.2384986676019894e-13,8.326672684688674e-17,5.788106381119248e-16,7.900518715552576e-17
1.4881228359109546,0.05,0.006806878238823589,5.204170427930421e-18,1.165741691378591e-18,2.914556985888023e-19,5.88897819397971e-11,4.684748602218391e-16,3.382609874912739e-12,1.1212101348037203e-16,1.3821244040626254e-14,2.7755575615628914e-17,2.315242552447699e-16,1.942890414144966e-16
1.4881228359109546,0.15,0.061261904149412204,1.734723475976807e-17,3.903339573440631e-18,7.602336585769522e-19,5.638867150992155e-11,4.485782445367417e-16,3.6302267421683094e-12,1.2032859731007556e-16,1.1491688727108652e-15,2.7755575615628914e-17,3.472863828671549e-16,6.214836974392253e-17
1.4881228359109546,0.3,0.2333333333333332,4.163336342344337e-17,6.411477009882777e-18,1.3202415374008928e-18,5.820766091346741e-11,4.630485104895398e-16,3.915599813648106e-12,1.2978765974338287e-16,3.484376818526499e-16,5.551115123125783e-17,3.472863828671549e-16,1.4496933493572838e-16
1.4881228359109546,0.5,0.49999999999999983,1.3877787807814457e-17,4.801191958214654e-18,1.1919514098075818e-18,2.9103830456733704e-11,2.315242552447699e-16,4.022650958394054e-12,1.3333600947539544e-16,9.469747252991005e-17,2.7755575615628914e-17,4.630485104895398e-16,1.2082083870766579e-16
1.4881228359109546,0.7,0.7666666666666663,2.7755575615628914e-17,5.553824967135427e-18,1.2834536589163975e-18,1.4551915228366852e-11,1.1576212762238496e-16,4.323464252094349e-12,1.4330685820027713e-16,4.875969497647751e-17,5.551115123125783e-17,4.630485104895398e-16,1.3022456452542092e-16
1.4881228359109546,0.85,0.9387380958505873,2.7755575615628914e-17,1.788112030672749e-18,1.6560999646031055e-18,4.3655745685100555e-11,3.472863828671549e-16,5.35241990615003e-12,1.7741293458074007e-16,4.979782005765611e-17,8.326672684688674e-17,6.945727657343098e-16,2.0790628243806009e-16
1.4881228359109546,0.95,0.9931931217611762,0.0,1.1278308579744773e-17,7.285403113161504e-19,1.4551915228366852e-11,1.1576212762238496e-16,5.764774700209146e-12,1.9108097172752772e-16,4.6525286859708806e-17,2.7755575615628914e-17,2.315242552447699e-16,2.5755017200795356e-16
1.4881228359109546,0.99,0.9997277248704469,5.551115123125783e-17,3.88830277361098e-18,1.6742244773412022e-18,4.3655745685100555e-11,3.472863828671549e-16,5.162746995056086e-12,1.7112597870700835e-16,4.212289392842322e-17,5.551115123125783e-17,5.788106381119248e-16,7.480452041825322e-17
1.4881228359109546,0.9999,0.9999999727724868,0.0,1.2622425734305837e-17,1.2239278118728564e-18,4.3655745685100555e-11,3.472863828671549e-16,4.540807284647161e-12,1.5051097631731165e-16,3.6594031814720145e-17,2.7755575615628914e-17,5.788106381119248e-16,1.7747045377053118e-16
1.4881228359109546,0.99999,0.9999999997277246,0.0,1.1353352520431011e-17,1.4927893157605248e-18,0.0,0.0,2.519292371976148e-12,8.350522952535957e-17,1.999170025984728e-17,5.551115123125783e-17,3.472863828671549e-16,1.250513111280449e-16
1.6534698176788385,1e-05,2.722751295585136e-10,2.964615315390051e-21,8.470329473161012e-22,1.9411158247463523e-22,5.230014050961948e-11,4.1605351909562445e-16,3.048785149313663e-12,1.010559578153462e-16,3.6219967207258863e-07,5.551115123125783e-17,4.630485104895398e-16,1.7533726954467718e-16
1.6534698176788385,0.0001,2.7227512955206103e-08,1.0164395367051604e-20,3.388131789192547e-21,6.353264099594486e-22,5.307119327335741e-11,4.221873308337128e-16,3.0816658794043516e-12,1.0214583247369345e-16,3.6700231353360265e-09,2.7755575615628914e-17,4.630485104895398e-16,1.2978765974338287e-16
1.6534698176788385,0.01,0.00027227512955294887,3.469446951953614e-18,8.31845027863613e-19,1.8976310144915733e-19,6.685496600766783e-11,5.31838798241709e-16,3.2223908910017395e-12,1.0681034641582912e-16,4.312359707731852e-13,5.551115123125783e-17,6.945727657343098e-16,1.854236414352891e-16
1.6534698176788385,0.05,0.006806878238823589,5.204170427930421e-18,1.165741691378591e-18,2.914556985888023e-19,5.650235834764317e-11,4.494826361587916e-16,3.3169048947770125e-12,1.0994313626841142e-16,1.3317903398095247e-14,0.0,2.315242552447699e-16,8.314308779292438e-17
1.6534698176788385,0.15,0.061261904149412204,1.734723475976807e-17,3.903339573440631e-18,7.602336585769522e-19,6.912159733474255e-11,5.498701062063285e-16,3.926544278004404e-12,1.301504282804018e-16,1.4465055961975754e-15,2.7755575615628914e-17,4.630485104895398e-16,1.517178907305535e-16
1.6534698176788385,0.3,0.2333333333333332,3.469446951953614e-17,5.0026267829018086e-18,1.3176304697701947e-18,5.4569682106375694e-11,4.3410797858394363e-16,4.888534022029489e-12,1.620368322839373e-16,3.1434414772541517e-16,5.551115123125783e-17,3.472863828671549e-16,1.2646277017517325e-16
1.6534698176788385,0.5,0.49999999999999983,2.7755575615628914e-17,6.2546344413855015e-18,1.1054165825915876e-18,4.3655745685100555e-11,3.472863828671549e-16,5.0138344411607124e-12,1.661900780030791e-16,1.3185039633475853e-16,5.551115123125783e-17,4.630485104895398e-16,1.095402286975119e-16
1.6534698176788385,0.7,0.7666666666666664,1.3877787807814457e-17,5.485677294651096e-18,1.1920447273708306e-18,2.9103830456733704e-11,2.315242552447699e-16,3.279229782005122e-12,1.0869434554669667e-16,4.654751537338637e-17,2.7755575615628914e-17,4.630485104895398e-16,1.0202280884539365e-16
1.6534698176788385,0.85,0.9387380958505873,2.7755575615628914e-17,1.927367588082446e-18,1.706784630124035e-18,4.3655745685100555e-11,3.472863828671549e-16,5.43442111062046e-12,1.8013097139013503e-16,5.0515910130503314e-17,8.326672684688674e-17,6.945727657343098e-16,2.006773706444208e-16
1.6534698176788385,0.95,0.9931931217611762,0.0,1.0318611718592999e-17,1.2466993151665794e-18,1.4551915228366852e-11,1.1576212762238496e-16,2.30829078921567e-12,7.651130702766756e-17,1.7970303504891028e-17,2.7755575615628914e-17,2.315242552447699e-16,1.784379828744087e-16
1.6534698176788385,0.99,0.9997277248704469,5.551115123125783e-17,1.4127648508001644e-18,1.8855626648313637e-18,2.9103830456733704e-11,2.315242552447699e-16,5.534940923482295e-12,1.834628316133649e-16,4.449669273947254e-17,5.551115123125783e-17,4.630485104895398e-16,1.6774484253328128e-16
1.6534698176788385,0.9999,0.9999999727724868,0.0,1.1455965828440214e-17,1.6199763590606546e-18,2.9103830456733704e-11,2.315242552447699e-16,2.6643741978791617e-12,8.831415575669105e-17,2.068980480322239e-17,2.7755575615628914e-17,4.630485104895398e-16,2.5137685841249677e-17
1.6534698176788385,0.99999,0.9999999997277246,0.0,1.1905172897841476e-17,8.479295984869581e-19,1.4551915228366852e-11,1.1576212762238496e-16,5.9117838825461445e-12,1.9595378270014108e-16,4.734277757588661e-17,5.551115123125783e-17,4.630485104895398e-16,2.043411723551987e-16
1.8188167994467224,1e-05,3.3018950503793263e-10,5.505714157152952e-21,1.2705510364690409e-21,2.9116757561891476e-22,5.1814048270839e-11,4.1218660048739448e-16,3.069044336019514e-12,1.0172747496622861e-16,2.958698520452062e-07,5.551115123125783e-17,4.630485104895398e-16,2.0815372397970622e-16
1.8188167994467224,0.0001,3.3018950502434834e-08,1.6940658945086007e-20,3.9528893738773726e-21,5.647058902018646e-22,5.7205076613164874e-11,4.550728392529747e-16,3.0743287122733416e-12,1.0190263250525933e-16,3.250196834642138e-09,0.0,2.315242552447699e-16,1.983486571933846e-16
1.8188167994467224,0.01,0.0003301895050238963,1.3010426069826053e-18,2.897050809196124e-19,7.24257937855401e-20,6.301803523456329e-11,5.013155809975255e-16,3.101325927002941e-12,1.0279749037789769e-16,3.491403797669934e-13,2.7755575615628914e-17,2.315242552447699e-16,1.9545494097220857e-16
1.8188167994467224,0.05,0.00825473762559741,5.204170427930421e-18,1.197540441072113e-18,2.947661155305197e-19,6.616573955398053e-11,5.263559240330316e-16,3.118440851255826e-12,1.033647868512821e-16,1.330116688275229e-14,5.551115123125783e-17,5.788106381119248e-16,1.7753295349206078e-16
1.8188167994467224,0.15,0.07407129544570634,1.0408340855860843e-17,2.6223352097530134e-18,6.041144442337537e-19,6.548361852765083e-11,5.209295743007323e-16,3.126388037344441e-12,1.0362820669321572e-16,1.374829369656556e-15,2.7755575615628914e-17,3.472863828671549e-16,1.1778570092303722e-16
1.8188167994467224,0.3,0.23663147340554955,2.0816681711721685e-17,4.336808689942018e-18,8.833087655844322e-19,3.637978807091713e-11,2.894053190559624e-16,3.865352482534945e-12,1.281221464570667e-16,2.7344877050525285e-16,5.551115123125783e-17,4.630485104895398e-16,1.5241823861680573e-16
1.8188167994467224,0.5,0.49999999999999983,2.7755575615628914e-17,4.091337135425211e-18,1.127073853754493e-18,5.093170329928398e-11,4.051674466783474e-16,5.308091899646002e-12,1.7594362502433596e-16,1.4821483875836085e-16,5.551115123125783e-17,3.472863828671549e-16,1.3210560072657782e-16
1.8188167994467224,0.7,0.7633685265944501,4.163336342344337e-17,2.909219710836648e-18,1.2696049104209789e-18,2.9103830456733704e-11,2.315242552447699e-16,4.290077928115626e-12,1.4220022497347764e-16,5.682377955034956e-17,5.551115123125783e-17,5.788106381119248e-16,1.1311174029384813e-16
1.8188167994467224,0.85,0.9259287045542934,5.551115123125783e-17,3.4575681552013787e-18,1.2481575849323527e-18,5.820766091346741e-11,4.630485104895398e-16,5.658133494821097e-12,1.8754620996988196e-16,5.637851296924623e-17,5.551115123125783e-17,6.945727657343098e-16,1.1005754080150348e-16
1.8188167994467224,0.95,0.9917452623744023,0.0,9.175166606773321e-18,6.799643704826868e-19,2.9103830456733704e-11,2.315242552447699e-16,5.028313697992568e-12,1.6667001184424431e-16,4.1044176981033947e-17,2.7755575615628914e-17,3.472863828671549e-16,2.1277542811742808e-16
1.8188167994467224,0.99,0.9996698104949758,5.551115123125783e-17,3.989807156332214e-18,1.651701922108774e-18,7.275957614183426e-11,5.788106381119248e-16,5.5940971374744904e-12,1.854236414352891e-16,4.5998802500501224e-17,8.326672684688674e-17,8.103348933566948e-16,1.7186085035447062e-16
1.8188167994467224,0.9999,0.9999999669810494,2.7755575615628914e-17,2.4512577431067593e-18,1.8567070530954576e-18,2.9103830456733704e-11,2.315242552447699e-16,6.691607654590053e-12,2.2180205811200933e-16,5.371037326476136e-17,5.551115123125783e-17,4.630485104895398e-16,1.729419087479207e-16
1.8188167994467224,0.99999,0.9999999996698106,5.551115123125783e-17,2.4512577468595525e-18,1.7567868235186945e-18,5.820766091346741e-11,4.630485104895398e-16,6.003913734507884e-12,1.990075467331611e-16,4.8834853731205714e-17,5.551115123125783e-17,4.630485104895398e-16,1.7046084424315367e-16
1.984163781214606,1e-05,6.307410883839694e-10,3.3881317890172014e-21,7.0585971568629965e-22,2.294052958052619e-22,6.366129897002713e-11,5.064328165964835e-16,3.052352120167747e-12,1.0117418971379271e-16,1.8864989901073375e-07,5.551115123125783e-17,5.788106381119248e-16,1.4040388659859725e-16
1.984163781214606,0.0001,6.30741088408874e-08,1.2197274440461925e-19,3.0493188300148334e-20,7.341022510874012e-21,5.374972862626226e-11,4.275851561293242e-16,3.0754129572411575e-12,1.0193857121801309e-16,1.6001720614130234e-09,8.326672684688674e-17,8.103348933566948e-16,2.5426417355351423e-16
1.984163781214606,0.01,0.0006307410884069505,3.469446951953614e-18,7.278102643075275e-19,1.8245841143631973e-19,6.609468528040452e-11,5.257906792692504e-16,3.1036649231736633e-12,1.0287501945481935e-16,1.8492665465382497e-13,2.7755575615628914e-17,5.788106381119248e-16,9.830132090200505e-17
1.984163781214606,0.05,0.01576852721017403,3.469446951953614e-18,4.412383163948269e-19,2.90041694140644e-19,5.411493475548923e-11,4.304904120957441e-16,2.873862101223869e-12,9.525790537709111e-17,5.7519412628172044e-15,0.0,3.472863828671549e-16,9.268788582097162e-17
1.984163781214606,0.15,0.0970268899683217,3.469446951953614e-18,1.3189888700125507e-18,4.412383163948269e-19,6.002665031701326e-11,4.775187764423379e-16,3.4407880662960352e-12,1.1404940546808786e-16,1.0408340855860843e-15,2.7755575615628914e-17,4.630485104895398e-16,9.797575905540394e-17
1.984163781214606,0.3,0.24817057863137543,6.938893903907228e-18,2.6020852139652106e-18,6.550232347406731e-19,2.546585164964199e-11,2.025837233391737e-16,4.367705676554248e-12,1.4477329788197028e-16,2.2591401799415137e-16,2.7755575615628914e-17,2.315242552447699e-16,7.949234236411482e-17
1.984163781214606,0.5,0.49999999999999983,2.7755575615628914e-17,5.364336092018247e-18,1.0968661232739364e-18,2.9103830456733704e-11,2.315242552447699e-16,4.897778860262864e-12,1.6234326449767723e-16,1.138063217752167e-16,5.551115123125783e-17,4.630485104895398e-16,1.3381439414358814e-16
1.984163781214606,0.7,0.7518294213686243,4.163336342344337e-17,4.336808689942018e-18,9.583083854271088e-19,4.3655745685100555e-11,3.472863828671549e-16,5.1448789686149945e-12,1.705337196799395e-16,7.376145397762941e-17,5.551115123125783e-17,3.472863828671549e-16,1.785473716779295e-16
1.984163781214606,0.85,0.9029731100316781,5.551115123125783e-17,2.5287722848198975e-18,1.5375997571186482e-18,4.3655745685100555e-11,3.472863828671549e-16,4.897778860262864e-12,1.6234326449767723e-16,5.2186064346577006e-17,5.551115123125783e-17,4.630485104895398e-16,1.36493574222775e-16
1.984163781214606,0.95,0.984231472789826,1.1102230246251565e-16,6.888857668846598e-18,2.4317818783973056e-18,7.275957614183426e-11,5.788106381119248e-16,1.0225497508949437e-11,3.3893744370210777e-16,8.618363919229569e-17,8.326672684688674e-17,3.472863828671549e-16,1.818570044482651e-16
1.984163781214606,0.99,0.9993692589115928,0.0,8.90401034216672e-18,1.103281774856488e-18,2.9103830456733704e-11,2.315242552447699e-16,2.5579538487363607e-13,8.478671456717649e-18,1.7482234731686756e-18,2.7755575615628914e-17,4.630485104895398e-16,7.328831844403032e-17
1.984163781214606,0.9999,0.9999999369258913,5.551115123125783e-17,7.836401479221884e-18,6.82208644520599e-19,2.9103830456733704e-11,2.315242552447699e-16,1.2518464442078561e-12,4.149408215453922e-17,1.0634028237178236e-17,2.7755575615628914e-17,0.0,2.5903454411426166e-16
1.984163781214606,0.99999,0.9999999993692585,0.0,6.619417555331807e-18,8.815583840141523e-19,2.9103830456733704e-11,2.315242552447699e-16,5.240704272917405e-13,1.7370997429775246e-17,4.358438792651351e-18,5.551115123125783e-17,5.788106381119248e-16,2.3400647766432874e-17
2.14951076298249,1e-05,1.1508508224670039e-09,1.734723475976807e-18,2.7761169835849264e-19,4.994180783054119e-20,6.00684423263196e-11,4.778512365920154e-16,3.2472358148212334e-12,1.0763386380077618e-16,1.1290635793152499e-07,5.551115123125783e-17,8.103348933566948e-16,9.581875971287878e-17
2.14951076298249,0.0001,1.1508508273356159e-07,1.734723475976807e-18,2.7680792095623074e-19,4.9992839661194595e-20,5.343153350323426e-11,4.250538780217536e-16,3.2113601405141793e-12,1.0644471781251692e-16,1.0230496308130998e-09,2.7755575615628914e-17,2.315242552447699e-16,1.846562355911497e-16
2.14951076298249,0.01,0.0011508508273934018,1.734723475976807e-18,3.257719988697288e-19,9.236155388093524e-20,5.647393663821276e-11,4.492565382532792e-16,2.789920966152897e-12,9.247556703927349e-17,9.853772712370189e-14,0.0,2.315242552447699e-16,1.8420630279460115e-16
2.14951076298249,0.05,0.024819674110165314,3.469446951953614e-18,1.2230357972771528e-18,3.726328893037794e-19,6.866684998385608e-11,5.46252539718129e-16,2.710066255772339e-12,8.982867857440708e-17,4.661304951791234e-15,2.7755575615628914e-17,3.472863828671549e-16,1.3430429164946193e-16
2.14951076298249,0.15,0.10569704257926135,1.0408340855860843e-17,1.7482234731686756e-18,5.005269558365463e-19,6.002665031701326e-11,4.775187764423379e-16,3.4407880662960352e-12,1.1404940546808786e-16,9.618818769909475e-16,0.0,4.630485104895398e-16,1.153493321223587e-16
2.14951076298249,0.3,0.2536581611624593,1.3877787807814457e-17,2.6379777400251014e-18,3.2526065174565133e-19,3.637978807091713e-11,2.894053190559624e-16,4.897778860262864e-12,1.6234326449767723e-16,2.96997628699179e-16,5.551115123125783e-17,5.788106381119248e-16,1.7040877127898057e-16
2.14951076298249,0.5,0.5,2.7755575615628914e-17,3.496446946337351e-18,1.0070955628443512e-18,2.9103830456733704e-11,2.315242552447699e-16,4.290077928115626e-12,1.4220022497347764e-16,1.1188630228279524e-16,5.551115123125783e-17,4.630485104895398e-16,1.7040877127898057e-16
2.14951076298249,0.7,0.7463418388375406,2.7755575615628914e-17,4.091337135425211e-18,1.3328412649975173e-18,4.3655745685100555e-11,3.472863828671549e-16,4.290077928115626e-12,1.4220022497347764e-16,6.546139416680338e-17,5.551115123125783e-17,4.630485104895398e-16,1.0849820521446624e-16
2.14951076298249,0.85,0.8943029574207391,5.551115123125783e-17,8.730352438894842e-18,1.9166167708542177e-18,8.731149137020111e-11,6.945727657343098e-16,1.2430916224581455e-11,4.1203892175878766e-16,1.2950149359702179e-16,2.7755575615628914e-17,4.630485104895398e-16,2.3523963221466104e-16
2.14951076298249,0.95,0.9751803258898346,0.0,2.3536178806786012e-18,1.6200797758738267e-18,2.9103830456733704e-11,2.315242552447699e-16,4.9983436695084965e-12,1.656766161847001e-16,4.224327714674015e-17,2.7755575615628914e-17,3.472863828671549e-16,1.6098177929224988e-16
2.14951076298249,0.99,0.9988491491726065,0.0,7.834817955582948e-18,9.449129943485152e-19,1.4551915228366852e-11,1.1576212762238496e-16,1.4771088058508079e-12,4.896069675698177e-17,1.2049774363595733e-17,2.7755575615628914e-17,2.315242552447699e-16,1.0120179181566895e-16
2.14951076298249,0.9999,0.9999998849149172,0.0,8.088358000584815e-18,1.1032622040308593e-18,4.3655745685100555e-11,3.472863828671549e-16,2.014535897009108e-12,6.677441822080601e-17,1.5565760360210158e-17,2.7755575615628914e-17,4.630485104895398e-16,9.219344449518119e-17
2.14951076298249,0.99999,0.9999999988491491,5.551115123125783e-17,6.369990359442449e-18,2.085378535116768e-18,7.275957614183426e-11,5.788106381119248e-16,9.389020405094694e-12,3.112113197606823e-16,7.619866663171743e-17,5.551115123125783e-17,6.945727657343098e-16,2.0472518903959163e-16
2.3148577447503738,1e-05,3.7744010557082053e-10,1.734723475976807e-18,2.775668110792368e-19,4.9963864346094584e-20,5.661683751353617e-11,4.503933308408481e-16,3.1222609653274784e-12,1.0349140951164294e-16,3.249200715504096e-07,8.326672684688674e-17,6.945727657343098e-16,8.510537436313901e-17
2.3148577447503738,0.0001,3.7744011125086805e-08,0.0,0.0,7.056884600843017e-23,5.5950680720451285e-11,4.450939783853524e-16,3.0057524349157795e-12,9.962958240419224e-17,3.190514248487643e-09,2.7755575615628914e-17,3.472863828671549e-16,1.9908111740533807e-16
2.3148577447503738,0.01,0.0003774401111628273,1.734723475976807e-18,2.8208231984157257e-19,5.427799832145812e-20,5.848477258041385e-11,4.652529650682864e-16,3.2578621733314144e-12,1.0798608830487984e-16,3.321904314776191e-13,5.551115123125783e-17,2.315242552447699e-16,1.2088326039451886e-16
2.3148577447503738,0.05,0.009436002779070776,1.734723475976807e-18,2.710505431213761e-19,4.4434931837427307e-20,4.979483492206782e-11,3.961235304578486e-16,3.358094429072919e-12,1.1130841707253037e-16,1.106306048170457e-14,5.551115123125783e-17,3.472863828671549e-16,1.634139676446035e-16
2.3148577447503738,0.15,0.08127045642048081,3.469446951953614e-18,6.85709661831387e-19,2.2677715460000613e-19,5.4569682106375694e-11,4.3410797858394363e-16,3.410605131648481e-12,1.1304895275623533e-16,1.1825471375888454e-15,0.0,5.788106381119248e-16,1.296645150276895e-16
2.3148577447503738,0.3,0.2396459209956135,6.938893903907228e-18,1.734723475976807e-18,6.639355251516203e-19,2.9103830456733704e-11,2.315242552447699e-16,5.084229945850415e-12,1.6852342876540293e-16,2.8877805767053584e-16,5.551115123125783e-17,5.788106381119248e-16,1.4205035643546758e-16
2.3148577447503738,0.5,0.5,1.3877787807814457e-17,3.469446951953614e-18,1.0012424927022214e-18,2.9103830456733704e-11,2.315242552447699e-16,5.823607568738997e-12,1.9303106384262705e-16,1.2794688166302258e-16,2.7755575615628914e-17,2.315242552447699e-16,1.7727030658407272e-16
