record_type	series	part	order	r_m	z_m	psi_n	inside_limiter	boundary_fill	value
metadata	shot								21978
metadata	slice_index								46
metadata	time_s								0.24499998986721039
metadata	flux_unit								Wb
metadata	normalisation								(psi-axis_psi)/(boundary_psi-axis_psi)
metadata	axis_psi_Wb								0.33296397013155626
metadata	boundary_psi_Wb								-0.16010901066867111
metadata	axis_r_m								0.90231215953826904
metadata	axis_z_m								0.0055591333657503128
metadata	grid_rows								65
metadata	grid_columns								65
metadata	machine_physical_digest								b55c5bb005a2cb67
metadata	machine_evidence								observed
metadata	nearest_passive_structure								coil_cases
metadata	nearest_passive_distance_m								0.010382499015126334
metadata	nearest_active_structures								p2_outer_lower,p2_outer_upper
metadata	nearest_active_distance_min_m								0.021912499015126378
metadata	nearest_active_distance_max_m								0.034824266113304803
metadata	source								/work/projects/imas_gpu/mast/level1/shots/21978.zarr/efm
grid	normalised_flux	31	23	0.75718749914085492	-0.0625	0.081310825539023066	1	1	-
grid	normalised_flux	31	24	0.78749999916180968	-0.0625	0.05346806122036752	1	1	-
grid	normalised_flux	31	25	0.81781249918276444	-0.0625	0.031968567712673715	1	1	-
grid	normalised_flux	31	26	0.8481249992037192	-0.0625	0.016974078863550825	1	1	-
grid	normalised_flux	31	27	0.87843749922467396	-0.0625	0.0086082092721107978	1	1	-
grid	normalised_flux	31	28	0.90874999924562871	-0.0625	0.0069760123591813567	1	1	-
grid	normalised_flux	31	29	0.93906249926658347	-0.0625	0.012182778900810874	1	1	-
grid	normalised_flux	31	30	0.96937499928753823	-0.0625	0.02435174372775779	1	1	-
grid	normalised_flux	31	31	0.99968749930849299	-0.0625	0.043639039104415134	1	1	-
grid	normalised_flux	31	32	1.0299999993294477	-0.0625	0.070243806061226405	1	1	-
grid	normalised_flux	31	33	1.0603124993504025	-0.0625	0.10441279908597353	1	1	-
grid	normalised_flux	31	34	1.0906249993713573	-0.0625	0.14643601878771015	1	1	-
grid	normalised_flux	31	35	1.120937499392312	-0.0625	0.19663076162590798	1	1	-
grid	normalised_flux	31	36	1.1512499994132668	-0.0625	0.25531071626067925	1	1	-
grid	normalised_flux	31	37	1.1815624994342215	-0.0625	0.32273540689069735	1	1	-
grid	normalised_flux	31	38	1.2118749994551763	-0.0625	0.39903592480453681	1	1	-
grid	normalised_flux	31	39	1.2421874994761311	-0.0625	0.48411306738756832	1	1	-
grid	normalised_flux	31	40	1.2724999994970858	-0.0625	0.57750694703128669	1	1	-
grid	normalised_flux	31	41	1.3028124995180406	-0.0625	0.67824175729551628	1	1	-
grid	normalised_flux	31	42	1.3331249995389953	-0.0625	0.78465915529169472	1	1	-
grid	normalised_flux	31	43	1.3634374995599501	-0.0625	0.89426389808574436	1	1	-
grid	normalised_flux	31	44	1.3937499995809048	-0.0625	1.0036305379898187	1	0	-
grid	normalised_flux	31	45	1.4240624996018596	-0.0625	1.1086222464598825	1	0	-
grid	normalised_flux	31	46	1.4543749996228144	-0.0625	1.2089798790656161	1	0	-
grid	normalised_flux	31	47	1.4846874996437691	-0.0625	1.3043855696950168	1	0	-
grid	normalised_flux	31	48	1.5149999996647239	-0.0625	1.3944909283546587	1	0	-
grid	normalised_flux	31	49	1.5453124996856786	-0.0625	1.4789357447611076	1	0	-
grid	normalised_flux	31	50	1.5756249997066334	-0.0625	1.5573733853495717	1	0	-
grid	normalised_flux	31	51	1.6059374997275881	-0.0625	1.6294995607266924	1	0	-
grid	normalised_flux	31	52	1.6362499997485429	-0.0625	1.6950784347448546	1	0	-
grid	normalised_flux	31	53	1.6665624997694977	-0.0625	1.7539659802559382	1	0	-
grid	normalised_flux	31	54	1.6968749997904524	-0.0625	1.8061248850191971	1	0	-
grid	normalised_flux	31	55	1.7271874998114072	-0.0625	1.8516310077632723	1	0	-
grid	normalised_flux	31	56	1.7574999998323619	-0.0625	1.8906675867187979	1	0	-
grid	normalised_flux	31	57	1.7878124998533167	-0.0625	1.9235127072627327	1	0	-
grid	normalised_flux	31	58	1.8181249998742715	-0.0625	1.9505205983269398	1	0	-
grid	normalised_flux	31	59	1.8484374998952262	-0.0625	1.9720978968760874	1	0	-
grid	normalised_flux	31	60	1.878749999916181	-0.0625	1.9886816213431331	1	0	-
grid	normalised_flux	31	61	1.9090624999371357	-0.0625	2.0007187590803208	0	0	-
grid	normalised_flux	31	62	1.9393749999580905	-0.0625	2.0086499363199679	0	0	-
grid	normalised_flux	31	63	1.9696874999790452	-0.0625	2.0128970757029765	0	0	-
grid	normalised_flux	31	64	2	-0.0625	2.0139452363590413	0	0	-
grid	normalised_flux	32	0	0.059999998658895493	0	0.75806931204440564	0	0	-
grid	normalised_flux	32	1	0.09031249867985025	0	0.86281266981282589	0	0	-
grid	normalised_flux	32	2	0.12062499870080501	0	1.0062025191648913	0	0	-
grid	normalised_flux	32	3	0.15093749872175977	0	1.0969138457038206	0	0	-
grid	normalised_flux	32	4	0.18124999874271452	0	1.0820236032677737	0	0	-
grid	normalised_flux	32	5	0.21156249876366928	0	1.0489666906601147	1	0	-
grid	normalised_flux	32	6	0.24187499878462404	0	1.0105354624603018	1	0	-
grid	normalised_flux	32	7	0.2721874988055788	0	0.96658050355669689	1	1	-
grid	normalised_flux	32	8	0.30249999882653356	0	0.91740441812059004	1	1	-
grid	normalised_flux	32	9	0.33281249884748831	0	0.86355886715669761	1	1	-
grid	normalised_flux	32	10	0.36312499886844307	0	0.80570724664003512	1	1	-
grid	normalised_flux	32	11	0.39343749888939783	0	0.74461015544251019	1	1	-
grid	normalised_flux	32	12	0.42374999891035259	0	0.6811076674939841	1	1	-
grid	normalised_flux	32	13	0.45406249893130735	0	0.61609828319544502	1	1	-
grid	normalised_flux	32	14	0.4843749989522621	0	0.55051558775822418	1	1	-
grid	normalised_flux	32	15	0.51468749897321686	0	0.48530335634998556	1	1	-
grid	normalised_flux	32	16	0.54499999899417162	0	0.42139053796703257	1	1	-
grid	normalised_flux	32	17	0.57531249901512638	0	0.35966735710135728	1	1	-
grid	normalised_flux	32	18	0.60562499903608114	0	0.30096402297731456	1	1	-
grid	normalised_flux	32	19	0.63593749905703589	0	0.24603330767839868	1	1	-
grid	normalised_flux	32	20	0.66624999907799065	0	0.19553783577515682	1	1	-
grid	normalised_flux	32	21	0.69656249909894541	0	0.1500428212554259	1	1	-
grid	normalised_flux	32	22	0.72687499911990017	0	0.11001452471539569	1	1	-
grid	normalised_flux	32	23	0.75718749914085492	0	0.075824027307623276	1	1	-
grid	normalised_flux	32	24	0.78749999916180968	0	0.047756155297343721	1	1	-
grid	normalised_flux	32	25	0.81781249918276444	0	0.026022487128582461	1	1	-
grid	normalised_flux	32	26	0.8481249992037192	0	0.01077754105022943	1	1	-
grid	normalised_flux	32	27	0.87843749922467396	0	0.0021372888232796621	1	1	-
grid	normalised_flux	32	28	0.90874999924562871	0	0.00019833402269205233	1	1	-
grid	normalised_flux	32	29	0.93906249926658347	0	0.0050571852813369213	1	1	-
grid	normalised_flux	32	30	0.96937499928753823	0	0.016827962989485204	1	1	-
grid	normalised_flux	32	31	0.99968749930849299	0	0.035657495086865609	1	1	-
grid	normalised_flux	32	32	1.0299999993294477	0	0.061735950576566646	1	1	-
grid	normalised_flux	32	33	1.0603124993504025	0	0.095301823984678596	1	1	-
grid	normalised_flux	32	34	1.0906249993713573	0	0.13663832756093353	1	1	-
grid	normalised_flux	32	35	1.120937499392312	0	0.18605881766813401	1	1	-
grid	normalised_flux	32	36	1.1512499994132668	0	0.24387726779265767	1	1	-
grid	normalised_flux	32	37	1.1815624994342215	0	0.31036032278980874	1	1	-
grid	normalised_flux	32	38	1.2118749994551763	0	0.38565566507811144	1	1	-
grid	normalised_flux	32	39	1.2421874994761311	0	0.46969393946198118	1	1	-
grid	normalised_flux	32	40	1.2724999994970858	0	0.56206189863384504	1	1	-
grid	normalised_flux	32	41	1.3028124995180406	0	0.66185034451872982	1	1	-
grid	normalised_flux	32	42	1.3331249995389953	0	0.76748811313185317	1	1	-
grid	normalised_flux	32	43	1.3634374995599501	0	0.87658356876202126	1	1	-
grid	normalised_flux	32	44	1.3937499995809048	0	0.98581332591012794	1	1	-
grid	normalised_flux	32	45	1.4240624996018596	0	1.0908976978584815	1	0	-
grid	normalised_flux	32	46	1.4543749996228144	0	1.191106128972276	1	0	-
grid	normalised_flux	32	47	1.4846874996437691	0	1.2862221038188888	1	0	-
grid	normalised_flux	32	48	1.5149999996647239	0	1.3759788826009269	1	0	-
grid	normalised_flux	32	49	1.5453124996856786	0	1.4600901674507856	1	0	-
grid	normalised_flux	32	50	1.5756249997066334	0	1.5382773982810638	1	0	-
grid	normalised_flux	32	51	1.6059374997275881	0	1.6102965739245445	1	0	-
grid	normalised_flux	32	52	1.6362499997485429	0	1.6759595666330398	1	0	-
grid	normalised_flux	32	53	1.6665624997694977	0	1.7351525408425434	1	0	-
grid	normalised_flux	32	54	1.6968749997904524	0	1.7878491026524777	1	0	-
grid	normalised_flux	32	55	1.7271874998114072	0	1.8341152368142886	1	0	-
grid	normalised_flux	32	56	1.7574999998323619	0	1.8741070281213243	1	0	-
grid	normalised_flux	32	57	1.7878124998533167	0	1.90806211662088	1	0	-
grid	normalised_flux	32	58	1.8181249998742715	0	1.9362871652585252	1	0	-
grid	normalised_flux	32	59	1.8484374998952262	0	1.9591400107654833	1	0	-
grid	normalised_flux	32	60	1.878749999916181	0	1.9770125740827185	1	0	-
grid	normalised_flux	32	61	1.9090624999371357	0	1.990313391016665	0	0	-
grid	normalised_flux	32	62	1.9393749999580905	0	1.9994533709259699	0	0	-
grid	normalised_flux	32	63	1.9696874999790452	0	2.0048336441341719	0	0	-
grid	normalised_flux	32	64	2	0	2.0068359727787741	0	0	-
grid	normalised_flux	33	0	0.059999998658895493	0.0625	0.75815316964399515	0	0	-
grid	normalised_flux	33	1	0.09031249867985025	0.0625	0.86300795382092776	0	0	-
grid	normalised_flux	33	2	0.12062499870080501	0.0625	1.0065121727862461	0	0	-
grid	normalised_flux	33	3	0.15093749872175977	0.0625	1.0974573891599775	0	0	-
grid	normalised_flux	33	4	0.18124999874271452	0.0625	1.0828792213685399	0	0	-
grid	normalised_flux	33	5	0.21156249876366928	0.0625	1.049855111252427	1	0	-
grid	normalised_flux	33	6	0.24187499878462404	0.0625	1.0115066725537092	1	0	-
grid	normalised_flux	33	7	0.2721874988055788	0.0625	0.96767736950411687	1	1	-
grid	normalised_flux	33	8	0.30249999882653356	0.0625	0.91864951240354298	1	1	-
grid	normalised_flux	33	9	0.33281249884748831	0.0625	0.86496806883947008	1	1	-
grid	normalised_flux	33	10	0.36312499886844307	0.0625	0.80729145032727256	1	1	-
grid	normalised_flux	33	11	0.39343749888939783	0.0625	0.74637637498099374	1	1	-
grid	normalised_flux	33	12	0.42374999891035259	0.0625	0.68305962453940627	1	1	-
grid	normalised_flux	33	13	0.45406249893130735	0.0625	0.61823693087736509	1	1	-
grid	normalised_flux	33	14	0.4843749989522621	0.0625	0.55283955646284322	1	1	-
grid	normalised_flux	33	15	0.51468749897321686	0.0625	0.48780942398017835	1	1	-
grid	normalised_flux	33	16	0.54499999899417162	0.0625	0.42407409983151106	1	1	-
grid	normalised_flux	33	17	0.57531249901512638	0.0625	0.36252300150108191	1	1	-
grid	normalised_flux	33	18	0.60562499903608114	0.0625	0.30398607712250281	1	1	-
grid	normalised_flux	33	19	0.63593749905703589	0.0625	0.24921643107657732	1	1	-
grid	normalised_flux	33	20	0.66624999907799065	0.0625	0.19887761361921472	1	1	-
grid	normalised_flux	33	21	0.69656249909894541	0.0625	0.15353635781166655	1	1	-
grid	normalised_flux	33	22	0.72687499911990017	0.0625	0.11366106044711174	1	1	-
grid	normalised_flux	33	23	0.75718749914085492	0.0625	0.079625413585538832	1	1	-
grid	normalised_flux	33	24	0.78749999916180968	0.0625	0.051717376581100261	1	1	-
grid	normalised_flux	33	25	0.81781249918276444	0.0625	0.030152135677181349	1	1	-
grid	normalised_flux	33	26	0.8481249992037192	0.0625	0.015088291632473728	1	1	-
grid	normalised_flux	33	27	0.87843749922467396	0.0625	0.0066461835440390828	1	1	-
grid	normalised_flux	33	28	0.90874999924562871	0.0625	0.0049271620912571647	1	1	-
grid	normalised_flux	33	29	0.93906249926658347	0.0625	0.010032815308728151	1	1	-
grid	normalised_flux	33	30	0.96937499928753823	0.0625	0.022082342988453171	1	1	-
grid	normalised_flux	33	31	0.99968749930849299	0.0625	0.041227842356067718	1	1	-
grid	normalised_flux	33	32	1.0299999993294477	0.0625	0.067664609287434438	1	1	-
grid	normalised_flux	33	33	1.0603124993504025	0.0625	0.10163574299993174	1	1	-
grid	normalised_flux	33	34	1.0906249993713573	0.0625	0.14342825342682786	1	1	-
grid	normalised_flux	33	35	1.120937499392312	0.0625	0.19335772807000345	1	1	-
grid	normalised_flux	33	36	1.1512499994132668	0.0625	0.25173790306061489	1	1	-
grid	normalised_flux	33	37	1.1815624994342215	0.0625	0.31883155436386357	1	1	-
grid	normalised_flux	33	38	1.2118749994551763	0.0625	0.39477729742883061	1	1	-
grid	normalised_flux	33	39	1.2421874994761311	0.0625	0.47948953009505174	1	1	-
grid	normalised_flux	33	40	1.2724999994970858	0.0625	0.57252959617854293	1	1	-
grid	normalised_flux	33	41	1.3028124995180406	0.0625	0.67295240652797106	1	1	-
grid	normalised_flux	33	42	1.3331249995389953	0.0625	0.77913935281681068	1	1	-
grid	normalised_flux	33	43	1.3634374995599501	0.0625	0.88864762258127317	1	1	-
grid	normalised_flux	33	44	1.3937499995809048	0.0625	0.99809982904252847	1	1	-
grid	normalised_flux	33	45	1.4240624996018596	0.0625	1.1031886632690373	1	0	-
grid	normalised_flux	33	46	1.4543749996228144	0.0625	1.2035581161647781	1	0	-
grid	normalised_flux	33	47	1.4846874996437691	0.0625	1.2989188042442721	1	0	-
grid	normalised_flux	33	48	1.5149999996647239	0.0625	1.388949680835555	1	0	-
grid	normalised_flux	33	49	1.5453124996856786	0.0625	1.4733177365635226	1	0	-
grid	normalised_flux	33	50	1.5756249997066334	0.0625	1.5517033488875374	1	0	-
grid	normalised_flux	33	51	1.6059374997275881	0.0625	1.623823068202646	1	0	-
grid	normalised_flux	33	52	1.6362499997485429	0.0625	1.6894587175896785	1	0	-
grid	normalised_flux	33	53	1.6665624997694977	0.0625	1.7484791820245384	1	0	-
grid	normalised_flux	33	54	1.6968749997904524	0.0625	1.8008515166025467	1	0	-
grid	normalised_flux	33	55	1.7271874998114072	0.0625	1.8466468329479238	1	0	-
grid	normalised_flux	33	56	1.7574999998323619	0.0625	1.8860399194454356	1	0	-
grid	normalised_flux	33	57	1.7878124998533167	0.0625	1.9192952847533973	1	0	-
grid	normalised_flux	33	58	1.8181249998742715	0.0625	1.9467480744439019	1	0	-
grid	normalised_flux	33	59	1.8484374998952262	0.0625	1.9687866966006413	1	0	-
grid	normalised_flux	33	60	1.878749999916181	0.0625	1.9858314598490145	1	0	-
grid	normalised_flux	33	61	1.9090624999371357	0.0625	1.9983154899963556	0	0	-
grid	normalised_flux	33	62	1.9393749999580905	0.0625	2.0066689696452582	0	0	-
grid	normalised_flux	33	63	1.9696874999790452	0.0625	2.0113066058379037	0	0	-
grid	normalised_flux	33	64	2	0.0625	2.0127190592872042	0	0	-
grid	normalised_flux	34	0	0.059999998658895493	0.125	0.7583144347150429	0	0	-
grid	normalised_flux	34	1	0.09031249867985025	0.125	0.86337318416728648	0	0	-
grid	normalised_flux	34	2	0.12062499870080501	0.125	1.0071964678884733	0	0	-
grid	normalised_flux	34	3	0.15093749872175977	0.125	1.098504268097849	0	0	-
grid	normalised_flux	34	4	0.18124999874271452	0.125	1.084308574509578	0	0	-
grid	normalised_flux	34	5	0.21156249876366928	0.125	1.0517344424214923	1	0	-
grid	normalised_flux	34	6	0.24187499878462404	0.125	1.0139001863380899	1	0	-
grid	normalised_flux	34	7	0.2721874988055788	0.125	0.97065475339670748	1	1	-
grid	normalised_flux	34	8	0.30249999882653356	0.125	0.92225059461043202	1	1	-
grid	normalised_flux	34	9	0.33281249884748831	0.125	0.86922663687637114	1	1	-
grid	normalised_flux	34	10	0.36312499886844307	0.125	0.81223324536790609	1	1	-
grid	normalised_flux	34	11	0.39343749888939783	0.125	0.75201814837008407	1	1	-
grid	normalised_flux	34	12	0.42374999891035259	0.125	0.68940895755105991	1	1	-
grid	normalised_flux	34	13	0.45406249893130735	0.125	0.62529257591320164	1	1	-
grid	normalised_flux	34	14	0.4843749989522621	0.125	0.56059224257627638	1	1	-
grid	normalised_flux	34	15	0.51468749897321686	0.125	0.49624305848722217	1	1	-
grid	normalised_flux	34	16	0.54499999899417162	0.125	0.43316732076227293	1	1	-
grid	normalised_flux	34	17	0.57531249901512638	0.125	0.37225105270600856	1	1	-
grid	normalised_flux	34	18	0.60562499903608114	0.125	0.31432284952728096	1	1	-
grid	normalised_flux	34	19	0.63593749905703589	0.125	0.26013676502777788	1	1	-
grid	normalised_flux	34	20	0.66624999907799065	0.125	0.21035948255232625	1	1	-
grid	normalised_flux	34	21	0.69656249909894541	0.125	0.16556328927434957	1	1	-
grid	normalised_flux	34	22	0.72687499911990017	0.125	0.12622417735409977	1	1	-
grid	normalised_flux	34	23	0.75718749914085492	0.125	0.09272571282876009	1	1	-
grid	normalised_flux	34	24	0.78749999916180968	0.125	0.065367485458313668	1	1	-
grid	normalised_flux	34	25	0.81781249918276444	0.125	0.04437806832061171	1	1	-
grid	normalised_flux	34	26	0.8481249992037192	0.125	0.029931063024314763	1	1	-
grid	normalised_flux	34	27	0.87843749922467396	0.125	0.022163138705691598	1	1	-
grid	normalised_flux	34	28	0.90874999924562871	0.125	0.021193162859433554	1	1	-
grid	normalised_flux	34	29	0.93906249926658347	0.125	0.027141047343204733	1	1	-
grid	normalised_flux	34	30	0.96937499928753823	0.125	0.040145217721909196	1	1	-
grid	normalised_flux	34	31	0.99968749930849299	0.125	0.060376664696776598	1	1	-
grid	normalised_flux	34	32	1.0299999993294477	0.125	0.088049245321954059	1	1	-
grid	normalised_flux	34	33	1.0603124993504025	0.125	0.12342267368029197	1	1	-
grid	normalised_flux	34	34	1.0906249993713573	0.125	0.16679715665534783	1	1	-
grid	normalised_flux	34	35	1.120937499392312	0.125	0.21849544987667735	1	1	-
grid	normalised_flux	34	36	1.1512499994132668	0.125	0.27882917701396975	1	1	-
grid	normalised_flux	34	37	1.1815624994342215	0.125	0.34804483146426385	1	1	-
grid	normalised_flux	34	38	1.2118749994551763	0.125	0.42624471332782321	1	1	-
grid	normalised_flux	34	39	1.2421874994761311	0.125	0.51327919387331111	1	1	-
grid	normalised_flux	34	40	1.2724999994970858	0.125	0.60860993365779159	1	1	-
grid	normalised_flux	34	41	1.3028124995180406	0.125	0.71114632104391862	1	1	-
grid	normalised_flux	34	42	1.3331249995389953	0.125	0.81907344306961438	1	1	-
grid	normalised_flux	34	43	1.3634374995599501	0.125	0.92968007411938969	1	1	-
grid	normalised_flux	34	44	1.3937499995809048	0.125	1.0392854459047749	1	0	-
grid	normalised_flux	34	45	1.4240624996018596	0.125	1.1448270352153973	1	0	-
grid	normalised_flux	34	46	1.4543749996228144	0.125	1.2459897292598177	1	0	-
grid	normalised_flux	34	47	1.4846874996437691	0.125	1.3423686237664829	1	0	-
grid	normalised_flux	34	48	1.5149999996647239	0.125	1.4335010184675179	1	0	-
grid	normalised_flux	34	49	1.5453124996856786	0.125	1.5188971545998518	1	0	-
grid	normalised_flux	34	50	1.5756249997066334	0.125	1.5980745839412198	1	0	-
grid	normalised_flux	34	51	1.6059374997275881	0.125	1.6706125231557822	1	0	-
grid	normalised_flux	34	52	1.6362499997485429	0.125	1.7361786749340971	1	0	-
grid	normalised_flux	34	53	1.6665624997694977	0.125	1.7945635970291289	1	0	-
grid	normalised_flux	34	54	1.6968749997904524	0.125	1.8457121280875106	1	0	-
grid	normalised_flux	34	55	1.7271874998114072	0.125	1.889728704406495	1	0	-
grid	normalised_flux	34	56	1.7574999998323619	0.125	1.9268581816320953	1	0	-
grid	normalised_flux	34	57	1.7878124998533167	0.125	1.9574674159939345	1	0	-
grid	normalised_flux	34	58	1.8181249998742715	0.125	1.9820196299413737	1	0	-
grid	normalised_flux	34	59	1.8484374998952262	0.125	2.001027605693924	1	0	-
grid	normalised_flux	34	60	1.878749999916181	0.125	2.0150233037729559	1	0	-
grid	normalised_flux	34	61	1.9090624999371357	0.125	2.0245308045065022	0	0	-
grid	normalised_flux	34	62	1.9393749999580905	0.125	2.0300484589166361	0	0	-
grid	normalised_flux	34	63	1.9696874999790452	0.125	2.0320367361321532	0	0	-
grid	normalised_flux	34	64	2	0.125	2.0308167302960629	0	0	-
grid	normalised_flux	35	0	0.059999998658895493	0.1875	0.75855150510980696	0	0	-
grid	normalised_flux	35	1	0.09031249867985025	0.1875	0.86390945268591879	0	0	-
grid	normalised_flux	35	2	0.12062499870080501	0.1875	1.0081459362436342	0	0	-
grid	normalised_flux	35	3	0.15093749872175977	0.1875	1.0999873584609279	0	0	-
grid	normalised_flux	35	4	0.18124999874271452	0.1875	1.0864464804564322	0	0	-
grid	normalised_flux	35	5	0.21156249876366928	0.1875	1.0546441563405675	1	0	-
grid	normalised_flux	35	6	0.24187499878462404	0.1875	1.0176979410811235	1	0	-
grid	normalised_flux	35	7	0.2721874988055788	0.1875	0.97546682194128753	1	1	-
grid	normalised_flux	35	8	0.30249999882653356	0.1875	0.928147471457204	1	1	-
grid	normalised_flux	35	9	0.33281249884748831	0.1875	0.87626617736046086	1	1	-
grid	normalised_flux	35	10	0.36312499886844307	0.1875	0.82045922965983242	1	1	-
grid	normalised_flux	35	11	0.39343749888939783	0.1875	0.76145939139368013	1	1	-
grid	normalised_flux	35	12	0.42374999891035259	0.1875	0.7000789618514619	1	1	-
grid	normalised_flux	35	13	0.45406249893130735	0.1875	0.63719001823505228	1	1	-
grid	normalised_flux	35	14	0.4843749989522621	0.1875	0.57370215470594932	1	1	-
grid	normalised_flux	35	15	0.51468749897321686	0.1875	0.51053876169787404	1	1	-
grid	normalised_flux	35	16	0.54499999899417162	0.1875	0.44861297441552822	1	1	-
grid	normalised_flux	35	17	0.57531249901512638	0.1875	0.38880472800207244	1	1	-
grid	normalised_flux	35	18	0.60562499903608114	0.1875	0.33194011356877673	1	1	-
grid	normalised_flux	35	19	0.63593749905703589	0.1875	0.27877437169343411	1	1	-
grid	normalised_flux	35	20	0.66624999907799065	0.1875	0.22997945500677819	1	1	-
grid	normalised_flux	35	21	0.69656249909894541	0.1875	0.18613657523854321	1	1	-
grid	normalised_flux	35	22	0.72687499911990017	0.1875	0.14773463667300515	1	1	-
grid	normalised_flux	35	23	0.75718749914085492	0.1875	0.11517344044446566	1	1	-
grid	normalised_flux	35	24	0.78749999916180968	0.1875	0.088772276796253338	1	1	-
grid	normalised_flux	35	25	0.81781249918276444	0.1875	0.068782172610128464	1	1	-
grid	normalised_flux	35	26	0.8481249992037192	0.1875	0.055401794206092633	1	1	-
grid	normalised_flux	35	27	0.87843749922467396	0.1875	0.048795011628744396	1	1	-
grid	normalised_flux	35	28	0.90874999924562871	0.1875	0.04910979212287335	1	1	-
grid	normalised_flux	35	29	0.93906249926658347	0.1875	0.056496334072346721	1	1	-
grid	normalised_flux	35	30	0.96937499928753823	0.1875	0.07112387174975851	1	1	-
grid	normalised_flux	35	31	0.99968749930849299	0.1875	0.093194062150895013	1	1	-
grid	normalised_flux	35	32	1.0299999993294477	0.1875	0.12294938736955961	1	1	-
grid	normalised_flux	35	33	1.0603124993504025	0.1875	0.16067476861307597	1	1	-
grid	normalised_flux	35	34	1.0906249993713573	0.1875	0.20668845176179998	1	1	-
grid	normalised_flux	35	35	1.120937499392312	0.1875	0.261320313101918	1	1	-
grid	normalised_flux	35	36	1.1512499994132668	0.1875	0.32487219726801292	1	1	-
grid	normalised_flux	35	37	1.1815624994342215	0.1875	0.39755606247246383	1	1	-
grid	normalised_flux	35	38	1.2118749994551763	0.1875	0.47940539953695793	1	1	-
grid	normalised_flux	35	39	1.2421874994761311	0.1875	0.57015685097600233	1	1	-
grid	normalised_flux	35	40	1.2724999994970858	0.1875	0.66910097649777434	1	1	-
grid	normalised_flux	35	41	1.3028124995180406	0.1875	0.77491447735353491	1	1	-
grid	normalised_flux	35	42	1.3331249995389953	0.1875	0.88547584476265973	1	1	-
grid	normalised_flux	35	43	1.3634374995599501	0.1875	0.99775279197386169	1	1	-
grid	normalised_flux	35	44	1.3937499995809048	0.1875	1.1076139614809504	1	0	-
grid	normalised_flux	35	45	1.4240624996018596	0.1875	1.214379757815075	1	0	-
grid	normalised_flux	35	46	1.4543749996228144	0.1875	1.3174857739961501	1	0	-
grid	normalised_flux	35	47	1.4846874996437691	0.1875	1.4162806598266271	1	0	-
grid	normalised_flux	35	48	1.5149999996647239	0.1875	1.5100242467852489	1	0	-
grid	normalised_flux	35	49	1.5453124996856786	0.1875	1.5979142267538924	1	0	-
grid	normalised_flux	35	50	1.5756249997066334	0.1875	1.6791467725410201	1	0	-
grid	normalised_flux	35	51	1.6059374997275881	0.1875	1.7529452578634244	1	0	-
grid	normalised_flux	35	52	1.6362499997485429	0.1875	1.8186986354400874	1	0	-
grid	normalised_flux	35	53	1.6665624997694977	0.1875	1.8760390996205023	1	0	-
grid	normalised_flux	35	54	1.6968749997904524	0.1875	1.9248681954589864	1	0	-
grid	normalised_flux	35	55	1.7271874998114072	0.1875	1.9653707752016771	1	0	-
grid	normalised_flux	35	56	1.7574999998323619	0.1875	1.9980112006029962	1	0	-
grid	normalised_flux	35	57	1.7878124998533167	0.1875	2.023444097362542	1	0	-
grid	normalised_flux	35	58	1.8181249998742715	0.1875	2.0424080199860692	1	0	-
grid	normalised_flux	35	59	1.8484374998952262	0.1875	2.0556825379615256	1	0	-
grid	normalised_flux	35	60	1.878749999916181	0.1875	2.0640225358338737	1	0	-
grid	normalised_flux	35	61	1.9090624999371357	0.1875	2.0681183375279542	0	0	-
grid	normalised_flux	35	62	1.9393749999580905	0.1875	2.0685776673516898	0	0	-
grid	normalised_flux	35	63	1.9696874999790452	0.1875	2.0659229916176107	0	0	-
grid	normalised_flux	35	64	2	0.1875	2.0608071321256354	0	0	-
grid	normalised_flux	36	0	0.059999998658895493	0.25	0.75886589990170172	0	0	-
grid	normalised_flux	36	1	0.09031249867985025	0.25	0.86462189811736001	0	0	-
grid	normalised_flux	36	2	0.12062499870080501	0.25	1.0093986733647045	0	0	-
grid	normalised_flux	36	3	0.15093749872175977	0.25	1.1019584986294872	0	0	-
grid	normalised_flux	36	4	0.18124999874271452	0.25	1.0893287798474782	0	0	-
grid	normalised_flux	36	5	0.21156249876366928	0.25	1.0585829950269809	1	0	-
grid	normalised_flux	36	6	0.24187499878462404	0.25	1.0228692467527314	1	0	-
grid	normalised_flux	36	7	0.2721874988055788	0.25	0.98205444995229874	1	1	-
grid	normalised_flux	36	8	0.30249999882653356	0.25	0.93625694993888819	1	1	-
grid	normalised_flux	36	9	0.33281249884748831	0.25	0.88598452073684741	1	1	-
grid	normalised_flux	36	10	0.36312499886844307	0.25	0.83185315848355268	1	1	-
grid	normalised_flux	36	11	0.39343749888939783	0.25	0.77457424644583106	1	1	-
grid	normalised_flux	36	12	0.42374999891035259	0.25	0.71493852464172059	1	1	-
grid	normalised_flux	36	13	0.45406249893130735	0.25	0.65379717114588398	1	1	-
grid	normalised_flux	36	14	0.4843749989522621	0.25	0.59204052171057342	1	1	-
grid	normalised_flux	36	15	0.51468749897321686	0.25	0.53057531630075438	1	1	-
grid	normalised_flux	36	16	0.54499999899417162	0.25	0.47030152135677183	1	1	-
grid	normalised_flux	36	17	0.57531249901512638	0.25	0.4120901771348785	1	1	-
grid	normalised_flux	36	18	0.60562499903608114	0.25	0.35676326850102064	1	1	-
